timestamp,household_id,num_occupants,house_size_sqft,num_appliances,outside_temp_celsius,heating_type,cooling_type,energy_consumption_kwh,monthly_income,has_solar_panels,smart_meter_installed,weekday,is_weekend,water_heater_type,washing_machine_usage_per_week,internet_connected_devices,avg_daily_usage_hours,notes,occupant_names,manual_override
2020-02-23,1777,4.0,573.0,6,27.8,Electrc,None,39.48,131833.0,1,0,Sunday,1,electric,8,8,8.7, ,Kumar,Y
2021-03-15,1462,3.0,1355.0,8,14.7,None,Fan,62.01,75293.0,1,0,Monday,0,electric,5,7,18.5,peak hours,Unknown,Y
2020-08-22,1119,1.0,2832.0,6,,Electrc,Fan,44.92,185023.0,0,1,Saturday,1,electric,6,15,13.1,peak hours,Ali;Sara,N
07/08/2020,1975,5.0,2073.0,19,27.0,None,Fan,47.66,176682.0,0,0,Friday,0,electric,14,14,15.7,unknown,,Y
2020-11-19,1912,1.0,3768.0,24,32.5,Electrc,None,29.54,174560.0,0,0,Thursday,0,gas,13,11,16.7,Check meter,,N
2018-02-14,1127,,779.0,14,24.2,Electrc,ac,17.14,38547.0,1,0,Wednesday,0,gas,13,9,23.0,,,
2022-12-16,1722,6.0,1286.0,6,14.3,None,Fan,20.07,110852.0,1,0,Friday,0,solar,10,2,22.7,normal usage,Unknown,
2019-04-16,1522,2.0,1185.0,10,11.9,Gas,None,29.91,178993.0,1,0,Tuesday,0,electric,4,1,12.1,,Ali;Sara,
03/02/2018,1687,2.0,2079.0,18,3.1,None,ac,43.13,,1,1,Saturday,1,gas,7,10,22.0,,"John, Mary",No
2019-10-15,1644,6.0,1468.0,9,,Electrc,ac,27.56,162618.0,0,1,Tuesday,0,electric,5,14,23.9,Check meter,"John, Mary",Yes
2021-12-21,1324,5.0,3724.0,6,10.5,None,None,43.95,50929.0,0,1,Tuesday,0,solar,12,6,21.7,unknown,Kumar,Y
2020-04-09,1319,1.0,2838.0,18,1.8,Electrc,None,3.05,65569.0,0,1,Thursday,0,solar,7,19,6.0,normal usage,N/A,Y
09/08/2018,1505,,2533.0,17,11.7,None,Fan,16.13,33904.0,0,1,Thursday,0,solar,0,7,11.2,unknown,,N
2019-06-18,1525,1.0,3479.0,6,12.2,None,ac,21.7,174925.0,1,0,Tuesday,0,gas,12,13,7.1,,,Yes
2019-11-23,1049,2.0,1665.0,13,27.7,Gas,None,17.27,84709.0,0,0,Saturday,1,solar,2,18,18.0,,,No
2021-10-22,1921,1.0,1267.0,7,-1.2,None,None,39.91,,1,0,Friday,0,electric,14,11,11.6,normal usage,Kumar,Yes
2020-07-20,1583,4.0,,19,16.7,None,Fan,28.29,50379.0,1,0,Monday,0,solar,13,3,8.6,Check meter,N/A,N
2020-04-20,1068,4.0,1145.0,7,1.4,Gas,ac,18.72,,0,0,Monday,0,solar,13,18,8.9,peak hours,"John, Mary",
2022-11-02,1390,3.0,3603.0,16,-4.6,Gas,None,39.62,45970.0,1,1,Wednesday,0,solar,6,7,12.1,peak hours,,No
2020-10-07,1382,5.0,,10,10.1,None,None,55.13,91127.0,0,0,Wednesday,0,electric,12,19,16.3,Check meter,"John, Mary",Y
23/04/2022,1015,1.0,2434.0,23,15.2,Gas,None,40.55,67261.0,0,0,Saturday,1,electric,7,10,17.9,,Ali;Sara,
2019-08-05,1438,4.0,2802.0,21,27.7,Electrc,None,21.51,99923.0,1,1,Monday,0,solar,3,7,5.4,,Kumar,Yes
2021-02-13,1845,5.0,2258.0,10,12.3,Gas,ac,34.27,88910.0,0,0,Saturday,1,gas,13,2,23.6,,"John, Mary",
2018-08-27,1868,4.0,1579.0,23,9.6,Gas,None,19.9,108611.0,1,0,Monday,0,gas,13,14,5.8,unknown,,N
2021-09-20,1567,5.0,2840.0,21,8.0,None,ac,42.68,139365.0,0,1,Monday,0,gas,10,14,23.6,peak hours,"John, Mary",No
2019-03-17,1616,,1136.0,20,9.8,Gas,Fan,33.39,152895.0,1,1,Sunday,1,solar,5,3,10.1,,Ali;Sara,N
28/05/2018,1131,4.0,,12,-20.2,None,None,49.96,26955.0,1,1,Monday,0,solar,3,9,22.0, ,N/A,Y
2020-10-29,1995,6.0,2600.0,23,6.8,None,ac,31.69,106415.0,1,0,Thursday,0,gas,1,15,21.7,peak hours,,
2021-08-04,1559,,3501.0,12,23.0,None,Fan,33.5,60799.0,1,1,Wednesday,0,gas,1,6,14.2,,,N
2019-01-23,1247,5.0,,24,-9.5,Electrc,Fan,8.02,160944.0,1,0,Wednesday,0,gas,0,12,19.3,,"John, Mary",Y
2020-12-09,1272,6.0,1990.0,19,10.8,None,ac,2.2,188607.0,0,1,Wednesday,0,electric,14,14,17.6, ,Unknown,N
21/03/2022,1622,1.0,1303.0,12,,Gas,Fan,34.43,140217.0,0,0,Monday,0,electric,0,16,20.6, ,Unknown,N
2020-07-04,1931,6.0,1368.0,7,,None,Fan,6.19,44008.0,1,1,Saturday,1,gas,14,8,15.6,peak hours,Kumar,
2019-09-30,1837,4.0,2814.0,20,16.2,Gas,Fan,17.69,,1,1,Monday,0,electric,4,10,11.4,,,
2022-05-30,1847,,,7,,Electrc,Fan,35.99,76305.0,0,1,Monday,0,electric,1,4,12.9,normal usage,Kumar,Yes
2022-08-28,1348,2.0,501.0,5,7.5,Electrc,None,24.79,98463.0,1,0,Sunday,1,solar,4,3,7.6,peak hours,,
2018-10-05,1483,4.0,521.0,12,-2.6,None,ac,13.72,112888.0,1,0,Friday,0,electric,7,3,10.5,normal usage,,Yes
2020-09-15,1549,3.0,3125.0,13,9.7,Electrc,ac,20.86,199884.0,1,1,Tuesday,0,solar,12,7,23.4,unknown,N/A,
2021-08-16,1356,1.0,2759.0,16,13.6,None,ac,52.57,163856.0,1,0,Monday,0,solar,7,3,13.2, ,,Y
12/08/2019,1751,3.0,3807.0,22,,None,Fan,31.88,,0,0,Monday,0,gas,3,10,18.6,Check meter,,N
2019-10-11,1317,,2403.0,21,0.7,Electrc,None,37.1,167092.0,0,1,Friday,0,electric,10,5,10.9,peak hours,,Yes
2019-09-10,1632,5.0,3076.0,12,35.9,Electrc,ac,31.58,110647.0,0,1,Tuesday,0,gas,11,14,18.7,normal usage,,N
2022-06-19,1047,6.0,2935.0,24,16.7,Gas,ac,52.47,46234.0,0,0,Sunday,1,solar,3,10,14.1,Check meter,"John, Mary",
15/05/2018,1009,5.0,513.0,15,7.4,Electrc,ac,35.46,129956.0,1,1,Tuesday,0,electric,11,9,20.0,,Kumar,Y
2019-08-03,1232,,1018.0,11,6.9,Electrc,None,39.01,123022.0,1,1,Saturday,1,gas,13,6,12.6,,,No
2021-03-16,1035,3.0,3793.0,18,13.4,None,ac,4.71,25408.0,1,0,Tuesday,0,gas,2,3,23.3,peak hours,Kumar,No
2019-05-05,1412,5.0,2435.0,14,14.3,Electrc,Fan,28.4,31422.0,0,0,Sunday,1,gas,5,11,8.5, ,,Y
2019-04-23,1461,,1115.0,19,15.1,Electrc,Fan,27.07,116496.0,1,1,Tuesday,0,solar,7,3,14.6,,,No
2021-03-28,1003,1.0,1461.0,16,21.4,Electrc,Fan,13.23,93762.0,1,0,Sunday,1,gas,11,6,8.1,normal usage,Unknown,Yes
2019-01-19,1043,4.0,2950.0,24,8.4,Electrc,ac,8.9,120871.0,1,0,Saturday,1,gas,13,16,10.0,unknown,"John, Mary",Y
2018-06-12,1567,3.0,,21,16.1,Gas,None,25.51,163178.0,1,0,Tuesday,0,electric,5,6,14.9,peak hours,Unknown,
2019-03-17,1553,1.0,2931.0,12,11.7,Gas,ac,70.52,39475.0,1,0,Sunday,1,solar,8,7,8.3,peak hours,Ali;Sara,No
2021-04-27,1254,4.0,3818.0,18,31.5,Gas,ac,14.69,,1,0,Tuesday,0,solar,12,9,7.1,,"John, Mary",Y
2019-02-19,1739,6.0,2423.0,19,-3.1,Gas,None,33.49,31511.0,1,1,Tuesday,0,electric,3,11,21.1,,N/A,N
2021-09-24,1113,4.0,1614.0,15,36.5,Gas,ac,28.27,155501.0,1,0,Friday,0,gas,1,13,11.9,,Ali;Sara,Y
2022-06-19,1748,3.0,1325.0,16,6.2,None,Fan,38.94,27189.0,0,1,Sunday,1,gas,14,14,18.5,peak hours,,
2021-04-19,1396,2.0,2859.0,24,4.1,Electrc,Fan,58.75,36821.0,0,1,Monday,0,electric,2,3,14.1,peak hours,,No
2018-10-15,1173,2.0,,20,12.0,None,Fan,-0.92,,1,1,Monday,0,electric,7,6,19.2,normal usage,N/A,N
2018-07-06,1254,1.0,2590.0,24,17.2,Electrc,Fan,16.01,67562.0,0,1,Friday,0,solar,4,14,10.0,normal usage,Ali;Sara,
2021-03-07,1465,6.0,1597.0,22,11.4,Electrc,ac,53.1,54000.0,1,0,Sunday,1,electric,11,10,6.9,unknown,,
2018-05-10,1928,1.0,3301.0,14,21.0,Electrc,Fan,35.69,141420.0,0,0,Thursday,0,gas,10,14,14.9,normal usage,N/A,Yes
2018-07-13,1276,5.0,1492.0,23,10.5,Electrc,Fan,22.83,24466.0,1,1,Friday,0,gas,5,16,17.1,normal usage,Unknown,
2018-11-12,1463,2.0,2084.0,22,8.6,Electrc,ac,24.14,89712.0,1,0,Monday,0,gas,10,12,23.0,normal usage,Kumar,Y
2022-12-14,1846,1.0,2403.0,5,5.8,None,None,5.44,175594.0,0,1,Wednesday,0,solar,9,17,19.7, ,,N
2018-05-24,1501,5.0,1375.0,8,27.6,None,ac,35.23,145175.0,1,0,Thursday,0,gas,10,11,21.6, ,Kumar,N
2018-01-16,1440,6.0,3887.0,11,,Electrc,Fan,31.49,172271.0,0,0,Tuesday,0,electric,12,5,18.9,peak hours,Kumar,N
2021-08-18,1068,4.0,1233.0,5,3.4,Gas,None,30.32,103284.0,0,1,Wednesday,0,solar,2,11,23.9,peak hours,Ali;Sara,Yes
2019-02-27,1508,1.0,2385.0,12,10.5,None,None,22.14,103936.0,0,0,Wednesday,0,solar,11,19,19.1, ,,
2018-09-02,1325,5.0,643.0,21,1.8,Electrc,None,33.44,191120.0,1,1,Sunday,1,solar,0,19,17.4,,Ali;Sara,Yes
2020-07-15,1741,2.0,3900.0,12,42.3,None,None,16.22,63772.0,1,0,Wednesday,0,gas,7,16,11.0, ,N/A,
2021-02-04,1066,4.0,2756.0,9,16.8,None,Fan,20.74,178748.0,1,1,Thursday,0,electric,10,8,9.7,peak hours,,
2021-01-16,1303,,1622.0,5,-4.9,Electrc,Fan,35.45,,1,0,Saturday,1,solar,4,8,10.3,normal usage,Kumar,N
2018-05-09,1971,2.0,1199.0,19,,None,Fan,23.9,61870.0,0,0,Wednesday,0,solar,11,19,5.5,unknown,"John, Mary",Yes
2020-06-25,1483,4.0,613.0,8,2.5,Electrc,ac,31.0,70298.0,0,0,Thursday,0,solar,14,5,9.5,,,Y
2020-06-05,1928,3.0,2722.0,11,17.9,None,Fan,23.93,193418.0,0,0,Friday,0,electric,13,14,10.4,peak hours,"John, Mary",
2018-12-07,1547,2.0,770.0,18,-2.0,Gas,ac,37.11,198682.0,1,1,Friday,0,electric,2,18,6.6,,Kumar,No
2018-01-04,1416,3.0,562.0,16,1.3,Gas,Fan,22.23,40991.0,0,1,Thursday,0,gas,10,4,5.2, ,Unknown,No
2021-09-12,1158,6.0,1507.0,7,12.5,None,Fan,34.57,183323.0,1,0,Sunday,1,electric,11,4,14.6,normal usage,N/A,Yes
2021-12-04,1148,1.0,3343.0,24,,Gas,None,41.62,,0,0,Saturday,1,gas,2,7,8.4, ,Unknown,
2018-11-02,1026,5.0,,22,9.5,None,None,29.25,,1,1,Friday,0,electric,3,12,9.4, ,Ali;Sara,N
2020-06-26,1986,1.0,2772.0,12,,Gas,None,26.89,197309.0,0,0,Friday,0,gas,1,13,23.6,peak hours,N/A,N
2019-08-30,1583,2.0,,6,0.6,Gas,Fan,23.53,64911.0,0,0,Friday,0,gas,5,12,7.8,normal usage,Kumar,N
11/10/2022,1247,3.0,2708.0,10,,None,ac,27.11,54477.0,1,0,Tuesday,0,gas,8,14,5.9,normal usage,Unknown,No
2021-06-02,1100,3.0,,11,-5.0,Gas,Fan,52.31,140554.0,0,0,Wednesday,0,solar,10,10,20.7,,Kumar,Y
2021-10-03,1701,4.0,2928.0,11,13.4,Gas,ac,46.38,27977.0,0,0,Sunday,1,gas,1,12,10.1,unknown,Ali;Sara,
2020-09-18,1095,1.0,817.0,17,32.8,Electrc,Fan,37.89,29708.0,1,0,Friday,0,solar,3,8,14.6,peak hours,Kumar,
2018-11-17,1383,1.0,3255.0,5,11.3,None,Fan,22.65,94950.0,0,1,Saturday,1,electric,8,5,20.8,unknown,"John, Mary",N
13/07/2019,1281,2.0,3003.0,12,1.0,Gas,None,49.94,182711.0,1,0,Saturday,1,solar,2,11,14.6,,,
2021-04-19,1321,3.0,,17,13.8,Electrc,Fan,57.3,,1,0,Monday,0,gas,7,16,22.0,unknown,"John, Mary",
2019-09-10,1395,2.0,2891.0,24,11.9,Gas,ac,3.37,134821.0,0,1,Tuesday,0,solar,5,8,17.6,peak hours,Ali;Sara,N
2019-12-12,1277,2.0,,23,16.8,None,None,28.73,170018.0,1,0,Thursday,0,gas,1,13,16.7,Check meter,N/A,
2021-11-10,1528,6.0,913.0,21,16.7,Gas,None,32.58,188471.0,0,0,Wednesday,0,solar,11,3,19.4,,N/A,No
2022-06-30,1262,3.0,3951.0,17,24.6,Gas,None,23.33,102336.0,1,1,Thursday,0,electric,7,9,9.2,peak hours,"John, Mary",
2022-12-21,1618,2.0,1745.0,20,10.0,Gas,Fan,7.15,128532.0,0,0,Wednesday,0,solar,2,8,8.3,,,No
01/12/2022,1579,3.0,1804.0,19,6.6,None,Fan,17.61,104447.0,0,1,Thursday,0,gas,9,10,21.0, ,Unknown,No
2021-02-05,1639,2.0,724.0,15,6.9,Gas,ac,50.76,111357.0,0,1,Friday,0,solar,0,15,22.1,unknown,Unknown,N
2019-06-15,1292,5.0,1980.0,16,8.4,None,ac,15.83,82723.0,0,0,Saturday,1,gas,0,14,8.1,,,
2019-02-14,1293,2.0,1677.0,7,17.9,None,None,20.49,90834.0,0,1,Thursday,0,gas,5,19,15.1,peak hours,Kumar,
2021-08-12,1607,2.0,2827.0,13,1.2,None,ac,32.24,119110.0,0,0,Thursday,0,electric,5,18,8.2, ,N/A,
2020-03-28,1394,5.0,1876.0,18,5.5,Electrc,Fan,29.83,,1,1,Saturday,1,gas,9,18,5.6,,Kumar,
2021-04-09,1512,,3610.0,11,15.5,Electrc,Fan,22.03,155368.0,0,0,Friday,0,gas,8,8,14.5,unknown,,
2021-09-16,1920,3.0,3276.0,15,27.0,Electrc,ac,41.54,38461.0,0,0,Thursday,0,electric,8,9,16.4,Check meter,N/A,
2019-05-08,1809,,1120.0,14,,Electrc,None,41.18,78612.0,0,1,Wednesday,0,gas,9,8,13.9,,,Y
2021-05-03,1179,5.0,,7,18.5,Electrc,None,16.82,115068.0,1,0,Monday,0,solar,11,8,19.8,normal usage,,Yes
2018-01-12,1919,1.0,3120.0,23,12.9,None,ac,10.35,98837.0,0,0,Friday,0,electric,4,4,9.4,peak hours,"John, Mary",Y
2018-07-14,1692,2.0,3036.0,6,20.0,Gas,None,36.62,187078.0,1,1,Saturday,1,electric,10,13,22.5,,Unknown,
2019-05-05,1234,,1507.0,21,15.6,Gas,ac,28.88,41090.0,0,0,Sunday,1,gas,0,3,15.7, ,,Yes
05/03/2020,1951,1.0,2468.0,6,15.3,Gas,None,36.92,32312.0,1,1,Thursday,0,gas,3,16,15.1,,,Yes
2020-05-30,1830,5.0,3484.0,20,40.5,Electrc,None,29.26,39704.0,0,0,Saturday,1,electric,3,19,13.6, ,,
2018-07-01,1336,6.0,1721.0,21,44.3,None,ac,22.19,64601.0,0,1,Sunday,1,solar,5,17,9.1,,N/A,
19/08/2020,1007,2.0,1799.0,14,12.4,Gas,None,27.03,,1,1,Wednesday,0,gas,12,13,10.4,,,Y
2019-10-18,1442,1.0,1695.0,8,5.8,Electrc,ac,50.15,128938.0,1,0,Friday,0,solar,14,12,15.5,unknown,N/A,No
2021-09-01,1940,4.0,3331.0,15,17.4,Gas,ac,19.7,196601.0,1,1,Wednesday,0,gas,9,8,19.1,peak hours,N/A,N
25/11/2019,1538,3.0,,21,21.0,Electrc,Fan,26.87,186505.0,0,0,Monday,0,gas,0,9,7.7,unknown,,
2018-01-30,1819,3.0,904.0,16,28.2,Electrc,None,9.63,87885.0,1,1,Tuesday,0,electric,2,15,14.9,Check meter,,N
2022-06-08,1657,5.0,1794.0,14,,None,Fan,7.37,164216.0,1,0,Wednesday,0,electric,0,4,5.6,normal usage,Kumar,
2022-08-29,1090,2.0,2458.0,20,10.9,Gas,ac,11.46,167952.0,1,1,Monday,0,solar,10,16,8.5,,"John, Mary",Y
2022-12-25,1853,2.0,3319.0,8,9.9,Gas,Fan,2.95,53153.0,1,0,Sunday,1,electric,10,13,20.3,Check meter,Kumar,No
2022-12-22,1271,3.0,1163.0,7,6.9,Electrc,None,12.02,,1,1,Thursday,0,solar,12,6,10.2,,N/A,Y
2021-01-24,1833,1.0,2678.0,13,0.0,Gas,ac,36.76,136518.0,1,1,Sunday,1,solar,13,8,10.4,unknown,Unknown,Y
2021-11-05,1004,2.0,2149.0,10,12.8,Electrc,Fan,40.2,182846.0,1,1,Friday,0,electric,2,15,15.1,,Unknown,No
2020-02-17,1593,4.0,1908.0,16,22.0,Electrc,None,11.37,,0,1,Monday,0,solar,9,2,12.1,,"John, Mary",No
2019-03-20,1898,4.0,,5,2.6,None,Fan,11.44,32098.0,1,0,Wednesday,0,electric,10,1,21.0,normal usage,Unknown,
2018-10-25,1218,2.0,,18,15.9,Gas,Fan,28.15,61412.0,1,1,Thursday,0,solar,3,10,13.6,,,
2020-03-18,1117,2.0,2373.0,14,19.2,Electrc,Fan,64.37,196592.0,1,1,Wednesday,0,solar,7,9,21.3,,,N
2022-10-27,1592,3.0,1819.0,22,,None,ac,19.55,134672.0,1,0,Thursday,0,gas,6,8,5.2,,Ali;Sara,Yes
2020-04-24,1975,,1906.0,17,21.4,None,None,25.49,,1,0,Friday,0,electric,3,14,20.4, ,N/A,
2020-10-12,1581,3.0,1918.0,13,14.1,Gas,Fan,49.2,101786.0,1,1,Monday,0,electric,14,1,5.6, ,Ali;Sara,Y
2021-10-16,1114,5.0,2077.0,23,18.1,Gas,None,47.24,129120.0,1,0,Saturday,1,electric,5,10,21.5, ,,
2021-10-29,1262,4.0,1783.0,8,22.6,Gas,ac,41.1,34508.0,0,0,Friday,0,electric,8,4,23.1,peak hours,,No
2019-07-08,1305,5.0,780.0,7,16.2,Electrc,Fan,45.09,94918.0,1,0,Monday,0,gas,2,18,21.8,,,Y
2018-10-30,1653,3.0,3927.0,10,22.9,Gas,None,48.57,85259.0,0,0,Tuesday,0,gas,12,9,21.9,Check meter,,
2019-02-25,1421,2.0,2967.0,13,11.7,Gas,None,22.14,116854.0,1,0,Monday,0,gas,7,11,15.5,unknown,Ali;Sara,
2021-06-23,1999,5.0,1715.0,14,27.0,None,None,37.57,50568.0,0,0,Wednesday,0,gas,6,14,23.0,,,No
2022-10-10,1206,3.0,1136.0,13,9.9,None,Fan,24.03,54804.0,0,0,Monday,0,electric,2,19,7.3,unknown,Unknown,Y
2021-06-14,1622,4.0,1951.0,21,8.1,Gas,None,17.59,63761.0,1,0,Monday,0,solar,2,9,7.1,normal usage,Kumar,
2022-04-07,1302,6.0,1307.0,14,10.3,Gas,None,38.19,51960.0,1,1,Thursday,0,electric,2,5,10.2,unknown,Kumar,Y
2018-07-04,1111,,2895.0,10,5.3,Gas,None,26.64,74412.0,0,0,Wednesday,0,electric,12,18,15.4,unknown,N/A,
2019-04-13,1416,4.0,,20,22.5,Gas,None,28.01,49568.0,0,0,Saturday,1,gas,0,3,8.2,,Kumar,No
2020-01-24,1554,4.0,1915.0,21,-0.7,None,Fan,47.55,73857.0,0,0,Friday,0,gas,7,4,21.7,unknown,Ali;Sara,
29/12/2018,1858,1.0,3912.0,15,10.7,Gas,Fan,35.55,115036.0,0,0,Saturday,1,electric,5,15,10.0,peak hours,Kumar,No
2021-07-30,1284,6.0,3094.0,24,,Gas,None,27.72,70526.0,0,1,Friday,0,electric,2,7,22.4,,Kumar,N
2022-04-26,1639,5.0,3487.0,11,15.1,Electrc,ac,28.48,45159.0,0,0,Tuesday,0,solar,0,3,10.4, ,N/A,Y
2018-12-02,1184,3.0,,8,14.6,Electrc,ac,9.49,116641.0,0,0,Sunday,1,gas,12,12,7.6,,,
2018-06-11,1740,5.0,3618.0,14,13.6,Electrc,Fan,40.28,,1,0,Monday,0,solar,8,10,19.1,unknown,N/A,No
2021-03-29,1900,5.0,1164.0,18,16.6,None,ac,28.07,83325.0,1,0,Monday,0,electric,0,2,6.0,unknown,Unknown,Y
2022-02-06,1220,6.0,1249.0,21,5.0,Gas,Fan,26.55,143512.0,0,1,Sunday,1,gas,1,12,19.8, ,N/A,Y
2022-06-13,1863,4.0,3996.0,18,10.2,None,Fan,54.13,118714.0,0,1,Monday,0,electric,2,6,22.8,Check meter,Ali;Sara,
2021-09-07,1443,,3507.0,24,12.4,Gas,ac,42.0,91128.0,1,1,Tuesday,0,gas,6,4,9.4,Check meter,N/A,Y
2018-01-12,1116,4.0,1136.0,17,19.6,Electrc,None,33.15,,0,1,Friday,0,solar,14,2,20.5,,Ali;Sara,Y
2021-12-18,1069,4.0,3426.0,6,24.4,None,ac,35.88,60305.0,1,0,Saturday,1,solar,0,7,22.4, ,Ali;Sara,Yes
2021-01-01,1897,6.0,,13,13.7,Electrc,ac,46.87,160768.0,0,1,Friday,0,gas,10,14,11.1,,N/A,No
2019-08-11,1069,3.0,2634.0,7,22.3,Electrc,Fan,26.83,48645.0,0,0,Sunday,1,solar,1,4,19.8,normal usage,N/A,
2018-07-20,1621,2.0,1014.0,8,15.9,Gas,Fan,41.0,41839.0,1,1,Friday,0,solar,1,3,6.9,unknown,,
2019-06-06,1426,1.0,1503.0,16,,Electrc,ac,14.12,64023.0,0,1,Thursday,0,electric,0,13,21.4,,Ali;Sara,
2019-05-20,1643,4.0,3736.0,19,22.8,Electrc,None,33.63,178458.0,1,0,Monday,0,gas,0,18,13.8,,N/A,N
2022-10-28,1567,4.0,3794.0,24,0.5,Gas,None,5.47,159423.0,0,1,Friday,0,electric,6,2,9.7,Check meter,Unknown,No
08/09/2022,1988,1.0,3408.0,12,19.4,Gas,Fan,32.35,162721.0,1,1,Thursday,0,solar,9,11,15.0, ,Ali;Sara,N
2020-02-27,1442,4.0,1820.0,22,8.1,Electrc,Fan,48.84,72033.0,1,1,Thursday,0,electric,11,7,9.9,,Unknown,
2020-11-28,1600,2.0,3463.0,9,25.4,Electrc,None,22.31,153267.0,1,0,Saturday,1,solar,8,4,20.2,peak hours,N/A,No
2018-03-01,1136,5.0,2998.0,6,8.4,Electrc,Fan,30.88,130648.0,0,1,Thursday,0,solar,14,14,11.1,,,Yes
2019-08-01,1503,1.0,1866.0,13,11.9,Gas,Fan,19.6,91142.0,1,0,Thursday,0,electric,11,15,6.4,normal usage,,N
2018-11-17,1130,3.0,840.0,18,-0.6,Electrc,ac,33.43,75506.0,0,1,Saturday,1,electric,13,11,5.7, ,Kumar,No
2021-12-29,1217,1.0,1984.0,5,18.7,Gas,None,13.35,65702.0,1,0,Wednesday,0,gas,12,3,9.9, ,Ali;Sara,Y
2022-07-18,1687,2.0,1915.0,24,10.8,Electrc,None,13.14,116322.0,1,0,Monday,0,gas,12,8,15.1,,,
2022-08-27,1170,6.0,2060.0,8,9.6,Electrc,Fan,37.08,121169.0,0,1,Saturday,1,electric,14,12,17.1,peak hours,,No
2021-12-02,1474,3.0,2074.0,21,15.3,Gas,ac,15.65,170267.0,0,0,Thursday,0,solar,12,14,14.6,,"John, Mary",No
2020-07-11,1611,5.0,2968.0,14,-1.7,Gas,ac,52.7,,1,1,Saturday,1,solar,7,5,18.3,normal usage,,Yes
2021-11-10,1991,4.0,2928.0,6,8.1,Gas,Fan,52.03,65160.0,1,1,Wednesday,0,gas,8,14,17.9, ,"John, Mary",N
2022-08-22,1128,1.0,2552.0,10,13.1,None,Fan,15.41,105060.0,0,0,Monday,0,electric,14,12,15.9,Check meter,Ali;Sara,Y
23/07/2019,1056,3.0,3195.0,23,,Gas,Fan,64.12,136074.0,0,1,Tuesday,0,gas,8,3,18.0,,,Yes
2021-01-06,1180,1.0,2527.0,13,16.8,Gas,Fan,29.29,112482.0,0,0,Wednesday,0,gas,12,13,21.4,Check meter,Unknown,No
2021-05-02,1245,5.0,3575.0,23,19.0,Electrc,None,30.21,,0,0,Sunday,1,electric,3,3,5.8,peak hours,"John, Mary",Yes
2021-08-01,1143,1.0,815.0,23,,Electrc,Fan,42.58,135873.0,0,0,Sunday,1,solar,0,1,20.8,peak hours,"John, Mary",
2019-06-11,1050,3.0,2345.0,13,49.1,Gas,ac,50.63,173099.0,1,0,Tuesday,0,gas,0,13,11.8,peak hours,"John, Mary",
2019-06-08,1367,2.0,1601.0,7,24.0,Electrc,None,50.38,28223.0,0,0,Saturday,1,electric,2,14,10.8,unknown,,
2019-09-05,1458,6.0,,10,-5.3,None,ac,60.65,21392.0,0,0,Thursday,0,electric,2,18,21.4,peak hours,N/A,
25/03/2021,1217,3.0,,10,17.2,None,Fan,36.47,188384.0,0,0,Thursday,0,electric,2,11,16.5, ,"John, Mary",
2021-09-25,1615,1.0,,21,25.9,Gas,None,36.28,93539.0,1,1,Saturday,1,solar,9,7,6.1,normal usage,,Y
2018-05-05,1894,5.0,3604.0,17,0.5,Electrc,None,36.82,25904.0,1,1,Saturday,1,electric,0,3,8.6,peak hours,Unknown,
20/05/2020,1566,4.0,1161.0,17,16.0,Gas,Fan,32.47,155006.0,0,1,Wednesday,0,gas,4,1,22.8,unknown,,No
2018-10-07,1256,,3710.0,11,9.6,Gas,ac,9.27,145796.0,1,0,Sunday,1,gas,9,17,12.8,unknown,Kumar,
2020-07-05,1857,5.0,1795.0,13,6.5,Electrc,Fan,-0.68,76167.0,0,1,Sunday,1,electric,1,12,10.2,,,No
2019-09-14,1155,1.0,1719.0,22,,Electrc,Fan,15.01,27328.0,0,0,Saturday,1,solar,1,17,8.8,,Kumar,No
2020-04-25,1564,6.0,626.0,5,8.4,None,None,42.67,71391.0,1,0,Saturday,1,solar,4,6,15.6,peak hours,N/A,Y
2022-08-09,1441,5.0,848.0,24,,Gas,Fan,27.06,151547.0,1,0,Tuesday,0,electric,9,9,23.4,peak hours,N/A,
2022-10-18,1840,1.0,2266.0,17,6.0,None,Fan,14.17,132483.0,1,1,Tuesday,0,solar,7,17,7.6,normal usage,,Yes
2019-11-05,1955,3.0,1567.0,12,4.1,Electrc,ac,47.93,132557.0,0,1,Tuesday,0,electric,10,7,9.5, ,N/A,Yes
2021-02-25,1698,6.0,3289.0,13,9.5,Electrc,ac,21.12,71710.0,1,1,Thursday,0,solar,13,18,14.4,peak hours,Kumar,Y
2018-11-10,1875,2.0,1227.0,5,9.0,Electrc,Fan,-4.17,63976.0,0,1,Saturday,1,solar,14,2,9.1, ,Kumar,
2018-11-28,1661,1.0,743.0,13,,Gas,Fan,11.72,77840.0,0,0,Wednesday,0,electric,9,9,24.0,peak hours,Ali;Sara,
2021-03-19,1775,4.0,2556.0,24,14.7,None,None,21.61,77453.0,0,1,Friday,0,gas,11,18,12.8,,"John, Mary",No
2022-01-17,1761,4.0,2285.0,15,-10.3,None,ac,18.08,151873.0,1,0,Monday,0,gas,2,15,13.4,unknown,N/A,
05/02/2018,1944,6.0,1211.0,24,16.0,Electrc,None,28.17,123309.0,1,1,Monday,0,gas,0,18,9.2,,Unknown,No
2022-09-05,1809,2.0,3393.0,8,,Gas,Fan,34.01,54265.0,1,1,Monday,0,gas,0,12,20.1, ,Kumar,N
